"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","trstsci","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","implvdm","gndr","yrbrn","edlvebe","edlvebg","edlvdch","edlvehr","edlvdcz","edlvdee","edlvdfi","edlvdfr","edlvegr","edlvdahu","edlvdis","edlvdie","edlveit","edlvdlt","edlvdme","edlvenl","edlveno","edlvdpt","edlvesi","edlvdsk","educgb1","edubgb2","edagegb","acchome","accwrk","accmove","accoth","accnone","accref","accdk","accna","fampref","famadvs","fampdf","mcclose","mcinter","mccoord","mcpriv","mcmsinf","chldo12","gndro12a","gndro12b","ageo12","hhlio12","closeo12","ttmino12","speako12","scrno12","phoneo12","como12","c19spo12","c19mco12","livpnt","pntmofa","agepnt","hhlipnt","closepnt","ttminpnt","speakpnt","scrnpnt","phonepnt","compnt","c19sppnt","c19mcpnt","stfmjob","trdawrk","jbprtfp","pfmfdjba","dcsfwrka","wrkhome","c19whome","c19wplch","wrklong","wrkresp","c19whacc","mansupp","manhlp","manwrkpl","manspeak","manscrn","manphone","mancom","teamfeel","wrkextra","colprop","colhlp","colspeak","colscrn","colphone","colcom","c19spwrk","c19mcwrk","mcwrkhom","inwds","inwde","inwtm","mode"
"ESS10e03_2",10,"3.2","02.11.2023",50583,"GB",0.56076133,0.55147773,4.7942204,2.6439059,0.0002020388,1380,10185,1200,5,1080,4,5,3,3,2,1,1,1,1,3,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,6,5,5,3,0,3,3,3,2,2,4,4,5,3,4,2,2,2,5,6,6,5,6,2,3,2,1,3,2,7,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,3,2,,,10,1,1970,,,,,,,,,,,,,,,,,,,,,3,7,16,1,0,1,1,0,0,0,0,5,5,5,3,5,7,0,3,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,72,2,1,0,3,7,6,2,3,3,7,1,1,1,3,1,3,6,6,6,3,55,6,66,66,66,66,66,55,66,55,6,66,66,66,66,66,66,66,2022-01-31 11:58:00,2022-01-31 12:49:00,43,1
"ESS10e03_2",10,"3.2","02.11.2023",50584,"GB",0.56076133,1.1036249,4.7942204,5.2910213,0.0002020388,1357,10345,30,5,270,5,7,5,2,3,3,2,3,7,8,9,5,5,7,9,10,3,2,2,2,2,2,2,2,1,1,2,7,10,4,7,9,4,5,4,1,4,5,4,3,4,2,2,2,5,3,3,10,4,4,3,2,1,1,3,5,2,2,66,1,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",2,"AU",5,5,3,,,10,1,2007,,,,,,,,,,,,,,,,,,,,,7,11,8888,1,1,1,1,0,0,0,0,5,4,4,9,7,10,5,6,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,46,1,1,6666,1,2,2,1,3,2,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-08-24 16:16:00,2022-08-24 17:25:00,59,1
"ESS10e03_2",10,"3.2","02.11.2023",50587,"GB",1.1215227,1.5698601,4.7942204,7.5262556,0.0001010194,1416,10393,60,3,6666,8,8,8,3,2,3,2,3,5,8,8,6,4,88,88,10,1,1,2,2,2,2,2,2,2,2,6,3,9,5,3,7,6,10,3,1,5,1,10,3,4,1,2,1,9,9,8,10,5,4,3,2,2,2,3,10,8,1,2,6,66,5,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,10,3,,,10,2,1951,,,,,,,,,,,,,,,,,,,,,1,4,21,1,0,0,0,0,0,0,0,1,1,1,5,5,7,2,5,5,2,6,41,2,2,6,6,7,5,3,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-12-09 14:57:00,2021-12-09 15:57:00,49,1
"ESS10e03_2",10,"3.2","02.11.2023",50617,"GB",1.1215227,0.8394039,4.7942204,4.0242877,0.0001010194,1364,10311,0,5,120,5,4,5,4,2,1,2,2,7,5,6,4,4,3,2,5,1,2,2,2,2,2,2,2,2,1,6,88,7,7,7,8,9,8,3,2,3,2,5,1,3,1,1,1,5,5,8,9,2,1,2,2,2,3,3,8,6,1,2,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"IN",2002,"999","000",2,2,"IN",2,"IN",3,10,4,,,10,2,1978,,,,,,,,,,,,,,,,,,,,,1,4,20,1,1,1,1,0,0,0,0,1,1,4,10,0,10,2,2,1,6,1,14,1,1,6666,1,7,4,4,3,3,1,1,68,2,2,11,6,5,4,4,5,3,9,4,5,3,1,6,55,6,3,4,55,8,2,3,4,6,7,5,88,10,5,2,1,6,7,7,3,3,0,2022-03-18 13:00:00,2022-03-18 14:16:00,68,1
"ESS10e03_2",10,"3.2","02.11.2023",50632,"GB",1.1215227,1.5698601,4.7942204,7.5262556,0.0001010194,1404,10223,30,5,60,6,6,6,2,3,2,2,2,2,88,3,1,2,88,3,5,1,2,1,2,1,2,1,2,2,1,3,3,3,2,0,2,88,4,1,2,5,1,6,4,4,2,2,2,6,8,6,3,5,5,3,2,3,3,2,2,2,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,8,4,,,10,2,1945,,,,,,,,,,,,,,,,,,,,,1,9,23,1,0,0,0,0,0,0,0,1,2,1,88,88,5,7,7,2,2,6,40,2,2,0,3,7,3,3,4,2,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-11-26 15:40:00,2021-11-26 17:25:00,86,1
"ESS10e03_2",10,"3.2","02.11.2023",50706,"GB",1.1215227,1.2429473,4.7942204,5.958964,0.0001010194,1457,10106,1200,5,300,5,2,5,3,3,2,2,5,1,8,0,0,0,88,88,10,2,1,2,2,2,2,2,2,1,2,6,77,3,3,2,8,5,8,5,2,7,2,77,2,3,2,2,2,9,6,8,5,4,6,3,2,2,1,3,5,5,1,6,6,66,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"SY",2016,"999","000",1,2,"SY",2,"SY",5,10,5,,,6,1,1996,,,,,,,,,,,,,,,,,,,,,1,11,96,1,1,1,1,0,0,0,0,3,3,4,10,7,10,10,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,8,666,6,6,6666,66,66,66,66,66,6,0,3,4,5,1,6,55,6,5,1,55,10,1,4,5,2,2,6,10,10,1,1,1,7,7,7,3,3,0,,,,2
"ESS10e03_2",10,"3.2","02.11.2023",50732,"GB",1.1215227,0.8394039,4.7942204,4.0242877,0.0001010194,1342,10141,0,4,120,5,4,3,4,1,2,2,2,1,2,9,0,1,0,0,4,2,2,2,2,2,2,2,2,2,2,6,88,10,5,3,88,88,10,2,1,4,2,88,2,2,4,3,4,2,5,0,9,3,1,4,2,2,1,3,10,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,8,4,,,88,2,1969,,,,,,,,,,,,,,,,,,,,,4,11,17,1,1,0,0,0,0,0,0,3,3,1,10,10,10,10,10,2,2,6,21,1,1,6666,1,4,2,1,3,3,2,6,66,2,1,0,1,6,2,6,3,3,9,2,1,1,2,6,55,6,4,5,55,10,1,1,1,7,1,1,10,10,1,2,1,6,3,1,3,3,10,2021-09-16 17:22:00,2021-09-16 18:10:00,36,1
"ESS10e03_2",10,"3.2","02.11.2023",50737,"GB",1.1215227,0.82028294,4.7942204,3.9326172,0.0001010194,1383,10409,150,1,6666,7,5,5,3,2,1,2,1,0,4,2,0,2,3,5,8,1,2,2,2,2,2,2,2,2,2,6,6,2,2,1,2,1,2,1,2,4,3,4,2,3,2,2,2,5,4,3,1,2,3,2,2,4,3,3,3,2,2,66,2,66,4,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,7,4,,,6,1,1940,,,,,,,,,,,,,,,,,,,,,7,11,15,1,0,0,0,0,0,0,0,1,1,1,8,5,9,5,8,3,2,6,51,2,2,1,5,7,4,7,4,4,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-11-04 13:42:00,2021-11-04 14:44:00,53,1
"ESS10e03_2",10,"3.2","02.11.2023",50756,"GB",0.56076133,0.41592973,4.7942204,1.9940588,0.0002020388,1397,10140,60,1,6666,8,8,2,4,1,1,1,1,9,10,7,3,3,3,5,6,1,2,2,2,2,2,2,2,2,1,2,4,4,5,8,8,7,9,3,3,3,3,5,1,2,3,3,3,3,5,2,8,6,1,3,2,2,3,3,7,7,2,66,2,66,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",2,1,"6666",1,"6666",2,6,2,,,8,1,1936,,,,,,,,,,,,,,,,,,,,,7,11,15,0,0,0,0,1,0,0,0,1,1,1,4,5,5,5,5,3,1,6,51,2,2,0,2,7,2,7,2,5,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-11-06 11:38:00,2021-11-06 12:20:00,35,1
"ESS10e03_2",10,"3.2","02.11.2023",50757,"GB",1.1215227,0.92439705,4.7942204,4.431763,0.0001010194,1467,10277,60,5,120,3,8,7,2,2,2,2,4,2,7,9,2,2,0,5,10,1,1,2,2,1,2,1,2,1,1,3,8,8,5,7,4,5,6,3,2,5,3,0,1,2,3,3,4,6,2,7,10,4,5,3,2,1,4,3,8,3,1,2,6,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,8,3,,,10,1,1959,,,,,,,,,,,,,,,,,,,,,2,9,17,1,1,1,1,0,0,0,0,2,1,3,8,8,9,7,9,2,2,6,38,2,1,7,6,6,4,4,3,2,4,6,666,6,6,6666,66,66,66,66,66,6,9,2,2,1,3,1,3,6,6,6,3,55,6,66,66,66,66,66,55,66,55,6,66,66,66,66,66,66,66,2022-09-01 15:57:00,2022-09-01 17:13:00,62,1
"ESS10e03_2",10,"3.2","02.11.2023",50831,"GB",0.56076133,0.7845874,4.7942204,3.7614849,0.0002020388,1382,10353,0,5,240,3,5,5,4,2,2,2,1,2,3,7,2,3,5,5,6,2,2,2,2,2,2,2,2,2,2,6,5,6,4,3,4,6,4,1,1,5,2,5,2,3,2,2,2,5,5,5,8,5,3,2,2,4,2,3,5,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,7,3,,,7,2,1993,,,,,,,,,,,,,,,,,,,,,5,11,17,1,0,1,1,0,0,0,0,3,4,3,10,2,7,4,4,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,52,2,2,4,3,1,1,1,3,3,5,5,2,1,1,6,3,6,4,6,4,6,2,1,3,7,6,6,7,5,1,1,2,7,7,3,3,3,5,2021-08-21 11:45:00,2021-08-21 12:56:00,61,1
"ESS10e03_2",10,"3.2","02.11.2023",50842,"GB",1.682284,3.9997582,4.7942204,19.175724,0.00006734627,1405,10262,60,5,660,8,8,8,2,2,3,2,4,2,7,6,3,1,5,5,9,1,2,2,2,1,2,2,1,2,2,6,5,5,4,2,3,6,6,3,1,5,1,5,3,5,2,2,2,7,8,7,6,4,4,2,2,2,2,3,5,5,2,66,2,66,3,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,6,3,,,10,1,1992,,,,,,,,,,,,,,,,,,,,,1,4,22,1,1,1,1,0,0,0,0,5,5,5,10,8,10,10,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,56,1,1,6666,1,7,5,3,3,3,7,2,1,1,2,6,55,6,6,6,55,55,6,66,66,66,66,66,6,2,1,2,1,7,3,3,3,3,0,2022-02-23 17:56:00,2022-02-23 19:34:00,80,1
"ESS10e03_2",10,"3.2","02.11.2023",50843,"GB",1.1215227,0.8345116,4.7942204,4.0008326,0.0001010194,1455,10269,120,3,6666,8,8,8,1,4,4,3,4,7,7,7,5,6,8,9,10,1,1,2,1,2,1,1,2,2,1,1,5,10,4,4,5,6,7,2,2,4,2,9,4,4,1,1,1,9,9,9,9,2,3,2,2,1,2,3,9,10,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"DE",1949,"ENG","000",1,1,"6666",2,"DE",5,10,4,,,10,2,1945,,,,,,,,,,,,,,,,,,,,,1,4,15,1,0,0,0,0,0,0,0,2,2,2,6,9,7,10,10,3,1,6,50,2,1,8,6,5,5,4,5,1,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-10-04 11:02:00,2021-10-04 12:50:00,86,1
"ESS10e03_2",10,"3.2","02.11.2023",50906,"GB",1.1215227,0.66485727,4.7942204,3.1874723,0.0001010194,1365,10370,180,5,240,0,9,9,1,2,1,2,1,5,2,2,2,5,2,1,10,1,2,2,2,2,2,1,2,2,2,6,7,9,6,4,8,6,9,1,1,5,3,2,2,2,2,2,2,8,9,8,9,2,4,1,1,2,5,1,6,4,1,2,6,66,8,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"KE",1979,"ENG","000",1,1,"6666",2,"IN",5,8,4,,,10,2,1948,,,,,,,,,,,,,,,,,,,,,1,3,23,1,0,1,0,0,0,0,0,3,3,3,9,9,9,9,10,2,1,6,43,2,1,2,6,7,3,3,1,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-05-28 11:10:00,2022-05-28 12:19:00,40,2
"ESS10e03_2",10,"3.2","02.11.2023",50935,"GB",1.1215227,2.0440724,4.7942204,9.799734,0.0001010194,1419,10264,30,5,60,8,6,7,2,2,1,2,2,2,4,10,0,3,0,0,8,1,2,2,2,2,2,2,1,2,1,2,10,10,5,10,6,8,10,2,1,5,2,0,1,4,2,1,4,10,10,5,8,5,3,3,2,1,2,3,7,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,7,2,,,88,1,1987,,,,,,,,,,,,,,,,,,,,,4,10,17,1,0,0,0,0,0,0,0,1,3,3,7,10,0,5,10,1,6,2,13,1,1,6666,1,4,3,3,3,3,2,6,60,2,2,2,6,2,3,1,5,3,10,3,3,4,2,6,55,6,5,6,55,7,1,1,3,7,3,7,10,4,3,1,1,7,3,3,4,4,0,2021-10-25 17:09:00,2021-10-25 18:07:00,48,1
"ESS10e03_2",10,"3.2","02.11.2023",51074,"GB",0.56076133,0.41014147,4.7942204,1.9663086,0.0002020388,1392,10358,90,4,60,8,8,9,2,4,1,2,2,5,7,8,8,8,0,88,7,1,2,2,2,2,2,2,2,2,1,3,9,10,8,8,9,9,7,1,2,4,4,0,2,2,2,2,2,8,8,8,9,5,6,2,2,2,3,2,10,0,1,2,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"JM",1959,"ENG","000",1,2,"JM",2,"JM",3,9,2,,,10,1,1932,,,,,,,,,,,,,,,,,,,,,7,11,14,1,0,0,0,0,0,0,0,1,1,1,5,0,10,0,6,3,1,6,49,2,3,4,6,6,4,3,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-10-28 13:06:00,2021-10-28 14:40:00,73,1
"ESS10e03_2",10,"3.2","02.11.2023",51102,"GB",0.56076133,0.42975336,4.7942204,2.0603323,0.0002020388,1479,10131,45,5,90,5,7,6,2,2,1,2,1,7,7,2,5,5,0,5,8,1,2,2,2,2,2,2,2,2,2,6,8,9,7,9,8,5,4,3,1,4,2,3,2,2,2,2,2,6,6,6,8,6,1,2,2,3,3,1,8,3,1,1,6,66,9,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,7,3,,,10,2,1944,,,,,,,,,,,,,,,,,,,,,1,11,17,1,0,0,0,0,0,0,0,1,2,2,9,6,8,5,8,2,1,6,46,2,2,36,6,4,7,5,88,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-10-05 14:03:00,,,1
"ESS10e03_2",10,"3.2","02.11.2023",51138,"GB",2.8038068,3.9962418,4.7942204,19.158865,0.000040407762,1355,10176,0,4,180,5,5,3,3,3,2,3,4,88,5,6,5,88,88,88,7,3,2,2,2,1,2,2,2,2,2,6,5,7,88,5,6,8,8,3,3,3,3,88,3,3,1,1,1,5,9,6,9,5,4,2,2,3,1,3,88,0,1,6,6,66,7,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",8,1,"6666",1,"6666",88,88,3,,,88,2,2006,,,,,,,,,,,,,,,,,,,,,7,11,95,1,0,0,0,0,0,0,0,1,1,1,9,88,9,5,5,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,45,1,1,6666,1,7,5,4,3,3,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-09-01 17:16:00,2021-09-01 18:08:00,45,1
"ESS10e03_2",10,"3.2","02.11.2023",51188,"GB",1.1215227,0.72496045,4.7942204,3.4756203,0.0001010194,1446,10303,60,5,120,7,5,5,2,2,2,1,2,5,5,5,3,4,4,6,0,1,1,2,2,1,2,1,1,1,2,6,5,7,3,3,4,4,4,4,1,5,2,5,2,3,2,3,3,4,4,3,7,5,3,2,1,1,2,3,7,4,1,1,6,66,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,5,2,,,10,1,1957,,,,,,,,,,,,,,,,,,,,,4,5,16,1,1,1,0,0,0,0,0,2,4,3,5,10,7,10,8,1,6,1,34,2,3,1,4,7,2,3,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,9,3,3,2,3,5,5,3,3,6,55,55,6,66,66,66,66,66,10,10,1,1,1,7,4,4,3,3,0,2021-12-02 17:59:00,2021-12-02 19:30:00,77,1
"ESS10e03_2",10,"3.2","02.11.2023",51217,"GB",0.56076133,0.3272339,4.7942204,1.5688316,0.0002020388,1451,10221,60,1,6666,5,4,4,2,2,3,1,2,88,9,8,2,4,2,2,7,1,2,2,2,2,2,2,2,2,2,6,5,7,2,1,2,3,8,4,2,4,2,3,2,3,2,2,3,8,8,7,8,2,1,1,2,7,2,3,2,0,1,2,6,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,5,3,,,8,2,1961,,,,,,,,,,,,,,,,,,,,,7,10,8888,0,0,0,1,0,0,0,0,1,4,1,8,6,8,8,9,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-10-11 12:00:00,2021-10-11 14:19:00,125,1
"ESS10e03_2",10,"3.2","02.11.2023",51235,"GB",0.56076133,0.87736005,4.7942204,4.2062573,0.0002020388,1400,10388,240,5,480,7,9,4,1,1,5,1,5,0,3,3,0,0,0,2,9,1,2,2,2,1,2,1,2,2,2,6,0,7,6,2,10,4,7,4,1,5,3,2,1,4,2,2,2,7,10,8,6,5,2,2,2,4,3,3,10,2,1,2,6,66,5,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"ENG","000",2,1,"6666",1,"6666",3,2,1,,,10,2,1983,,,,,,,,,,,,,,,,,,,,,2,6,21,1,0,1,0,0,0,0,0,4,5,5,8,10,7,4,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,2,6,57,2,1,0,3,4,1,1,5,1,7,4,3,4,3,1,3,6,55,66,66,55,6,66,66,66,66,66,55,66,55,6,66,66,66,66,66,66,66,2022-03-01 10:37:00,2022-03-01 11:51:00,57,1
"ESS10e03_2",10,"3.2","02.11.2023",51292,"GB",1.1215227,1.3868262,4.7942204,6.6487503,0.0001010194,1444,10217,15,5,720,5,7,4,3,3,2,2,2,3,7,9,4,4,5,5,7,2,2,2,2,1,2,2,2,2,2,6,5,8,2,3,7,6,6,1,1,5,1,6,3,3,1,1,1,7,8,7,8,4,5,3,2,2,2,3,8,6,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,8,3,,,9,2,1993,,,,,,,,,,,,,,,,,,,,,1,2,23,1,1,1,1,0,0,0,0,2,3,4,8,7,9,5,8,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,53,2,1,1,4,4,3,3,1,2,4,2,3,1,3,1,1,2,3,3,3,8,1,6,7,3,3,2,55,66,7,1,5,4,4,3,3,1,9,2022-08-26 17:57:00,2022-08-26 18:58:00,50,1
"ESS10e03_2",10,"3.2","02.11.2023",51297,"GB",0.56076133,0.62147367,4.7942204,2.979482,0.0002020388,1467,10112,60,4,60,5,7,6,1,5,1,3,5,5,8,5,5,5,5,3,9,1,2,2,2,2,2,2,2,2,1,2,3,8,5,3,6,5,4,1,1,5,1,5,4,4,2,2,2,8,9,9,8,6,1,3,2,1,1,3,5,5,2,66,1,1,1,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,"IE",1972,"ENG","000",1,1,"6666",1,"6666",4,8,4,,,10,1,1969,,,,,,,,,,,,,,,,,,,,,2,4,22,1,1,1,0,0,0,0,0,4,4,4,5,9,9,5,9,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,81,2,2,1,4,6,4,3,3,3,7,4,2,2,2,2,1,1,1,3,1,6,2,3,5,4,4,4,77,1,6,2,4,4,4,4,4,3,9,2022-07-19 10:11:00,2022-07-19 10:57:00,40,1
"ESS10e03_2",10,"3.2","02.11.2023",51392,"GB",1.1215227,0.7364687,4.7942204,3.5307932,0.0001010194,1367,10202,60,1,6666,1,1,6,4,1,1,8,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,6,0,0,3,0,0,88,5,3,2,4,3,88,2,3,2,2,2,5,0,5,0,4,2,4,2,2,4,1,4,4,2,66,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,10,4,,,2,1,1954,,,,,,,,,,,,,,,,,,,,,4,11,15,1,0,0,0,0,0,0,0,1,1,1,6,10,10,10,10,4,1,6,36,2,2,0,4,7,4,4,4,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-09-27 16:32:00,2021-09-27 17:34:00,54,1
"ESS10e03_2",10,"3.2","02.11.2023",51433,"GB",1.1215227,3.7655666,4.7942204,18.052958,0.0001010194,1406,10418,30,5,720,5,5,3,2,3,3,3,3,3,8,5,1,6,88,2,10,2,2,2,2,1,2,1,1,2,1,2,3,5,4,0,5,5,7,3,1,5,1,1,4,4,2,2,2,5,5,7,7,5,5,5,2,2,2,3,5,4,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"HK",2013,"CHI","000",2,2,"7777",2,"CN",3,7,2,,,7,1,1993,,,,,,,,,,,,,,,,,,,,,3,4,22,1,1,1,1,0,0,0,0,2,5,5,5,7,8,6,6,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,55,2,5,7777,7,7,7,7,3,3,5,3,2,3,2,3,3,6,5,3,3,55,6,66,66,66,66,66,5,1,6,2,3,3,3,1,3,2,8,2022-04-20 16:37:00,2022-04-20 19:16:00,55,1
"ESS10e03_2",10,"3.2","02.11.2023",51462,"GB",0.56076133,0.3702607,4.7942204,1.7751114,0.0002020388,1381,10186,60,4,120,6,8,7,2,2,1,2,2,5,5,6,4,2,0,4,6,1,2,2,2,1,2,1,1,2,2,6,6,7,5,6,5,6,4,3,1,5,2,9,1,2,3,4,4,0,4,5,8,3,4,3,2,3,2,3,10,3,1,2,6,66,4,7,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,8,4,,,10,2,1961,,,,,,,,,,,,,,,,,,,,,3,10,19,1,1,1,1,0,0,0,0,2,2,3,5,8,6,8,9,0,6,6,666,6,6,6666,66,66,66,66,66,6,2,6,89,2,1,0,1,7,3,7,3,3,7,4,3,3,1,3,1,1,6,5,1,8,2,4,3,4,2,1,7,1,6,2,2,4,2,2,4,2,9,2021-10-13 18:51:00,2021-10-13 19:54:00,42,1
"ESS10e03_2",10,"3.2","02.11.2023",51525,"GB",0.56076133,0.78493005,4.7942204,3.7631278,0.0002020388,1403,10415,60,4,180,6,7,7,3,2,1,3,1,5,7,8,6,6,5,6,7,1,2,2,2,2,2,1,2,1,2,6,5,8,6,5,7,7,7,2,2,4,4,5,2,3,2,2,2,5,7,7,7,6,3,3,2,3,2,2,8,4,1,2,6,66,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,7,3,,,8,2,1939,,,,,,,,,,,,,,,,,,,,,5,9,16,1,0,0,0,0,0,0,0,1,1,1,7,8,7,7,8,5,2,6,62,2,2,1,5,3,3,6,2,1,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-05-24 10:30:00,2022-05-24 11:51:00,62,1
